,SRX10470966,SRX10470967,SRX10470968,SRX10470969,SRX10470970,SRX10470971,SRX10470972,SRX10470973,SRX10470974,SRX10470975,SRX10470976,SRX10470977,SRX10470978,SRX10470979,SRX10470980,SRX10470981,SRX10470982,SRX10470983,SRX10470984,SRX10470985,SRX10470986,SRX10470987,SRX10470988,SRX10470989,SRX10470990,SRX10470991,SRX10470992,SRX10470993,SRX10470994,SRX10470995,SRX10470996,SRX10470997,SRX10470998,SRX10470999,SRX10471000,SRX10471001,SRX10471002,SRX10471003,SRX10471004,SRX10471005,SRX10471006,SRX10471007,SRX10471008,SRX10471009,SRX10471010,SRX10471011,SRX10471012,SRX10471013,SRX10471014,SRX10471015,SRX10471016,SRX10471017,SRX10471018,SRX10471019
2533,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0.951316857058008,0,0,0,0,0,0,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,3.61323718030533,4.38269990136268,4.1722754244407,8.8067766250686,3.17693116701179,4.49997749469364,9.97806471793763,4.08963780552298,0.910272793242405,4.51083061158705,14.9898866770067,9.94522801676825,14.9963764271802,8.47619917440211,13.1952102516547,9.73285766474778,4.46441515131428,3.80526742823203,6.13437409077253,19.1742088738801,3.37619554051675,2.06141573885485,9.7394983745042,2.45604826477893,10.8340074459836,5.31949056354949,9.27244667958238,9.21088446822238,3.77158941660996,7.38245351023925,3.23109829839702,1.43407603414644,12.4940253073761,16.386211753912,0.989404235784912,3.36547730470942,2.43729316954225,10.2144063749483,6.66249409013819,8.7770130832805,6.60167327793163,4.86261756945369,1.22564079061044,0.93533206579746,17.1830175733653,0,9.06469949179549,11.3846188708634,0.796968882581562,3.9102008962244,5.57581639530425,2.95013447157206,0,7.26939984678351
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85448933591648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87066413159492,0,2.14027944313237,0,0,0,0,0,0,0,0
2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,42.4555368685876,18.4073395857233,27.1197902588646,18.5920839862559,18.0026099464001,22.4998874734682,3.62838717015914,20.4481890276149,23.6670926243025,17.1411563240308,9.99325778467116,19.2274408324186,14.9963764271802,15.7415127524611,21.9920170860911,8.65142903533136,12.2771416661143,13.3184359988121,27.6046834084764,12.4632357680221,27.009564324134,14.429910171984,16.2324972908403,19.6483861182315,8.66720595678687,12.4121446482822,6.49071267570767,29.9353745217227,21.6866391455073,4.21854486299386,17.2325242581174,4.30222810243932,10.5718675677798,16.386211753912,14.8410635367737,4.48730307294589,7.31187950862676,11.0001299422521,9.16092937394,8.7770130832805,9.43096182561662,1.94504702778147,2.45128158122089,7.48265652637968,23.4313876000436,18.1923752666251,10.7128266721219,12.1978059330679,3.98484441290781,10.4272023899317,7.43442186040566,13.2756051220743,8.77431686925313,7.26939984678351
2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,0,0,0,0,0,0,0,0,1.82054558648481,0,0.999325778467116,2.65206080447153,0,0,0,1.08142862941642,1.11610378782857,0,1.02239568179542,0.958710443694007,0,0,0,0,1.08340074459836,0,0.927244667958238,0,2.82869206245747,0,0,0,0.961078869798163,1.6386211753912,0,1.12182576823647,0,0.785723567303718,0.832811761267273,0,0,0,0,0,3.12418501333915,0,0.824063590163226,0,0,0,0.929302732550708,0,1.09678960865664,1.81734996169588
2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08216648605602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,144.529487212213,56.0985587374423,95.9623347621362,80.2395203617361,51.8898757278592,124.199378853544,60.7754851001656,86.9048033673634,106.501916809361,110.064266922724,54.9629178156914,77.5727785307923,68.4209674490096,64.1769366061874,72.5736563841007,68.1300036532344,45.7602553009714,48.5171597099584,69.5229063620887,122.714936792833,117.322795032957,90.7022925096136,104.970149147434,51.5770135603576,10.8340074459836,72.6997043685098,17.6176486912065,86.3520418895848,43.3732782910146,70.6606264551471,43.0813106452935,12.906684307318,42.2874702711192,58.9903623140832,56.39604143974,43.7512049612225,23.1542851106514,58.9292675477789,35.8109057344927,42.6312064045053,32.0652702070965,22.368040819487,31.8666605558715,59.8612522110375,31.2418501333915,33.1743313685517,58.5085149015891,62.6154037897486,38.254506363915,76.9006176257466,54.8288612204918,23.6010757725764,9.87110647790978,74.511348429531
2577,4.51654647538166,0.876539980272536,8.34455084888141,5.8711844167124,0,6.2999684925711,1.81419358507957,1.02240945138075,3.64109117296962,4.51083061158705,9.99325778467116,4.64110640782518,4.68636763349381,3.63265678902947,2.19920170860911,10.8142862941642,5.58051893914285,2.85395057117402,7.15676977256795,4.79355221847003,5.90834219590432,5.15353934713713,2.16433297211204,3.6840723971684,3.25020223379508,5.31949056354949,1.85448933591648,1.1513605585278,3.77158941660996,7.38245351023925,2.15406553226468,7.1703801707322,6.72755208858714,2.4579317630868,0,5.60912884118237,1.21864658477113,1.57144713460744,1.66562352253455,0,4.71548091280831,6.80766459723516,8.5794855342731,1.87066413159492,4.68627752000872,3.21041916469855,3.29625436065291,5.69230943543169,1.59393776516312,3.9102008962244,4.64651366275354,1.47506723578603,1.09678960865664,5.45204988508763
2579,5.41985577045799,0,1.04306885611018,1.95706147223747,0,0,0,1.02240945138075,0,0,0.999325778467116,0,2.81182058009628,0,4.39840341721822,1.08142862941642,0,1.90263371411602,3.06718704538627,0,0.844048885129189,0,2.16433297211204,3.6840723971684,1.08340074459836,2.65974528177475,1.85448933591648,0,0.942897354152491,0,2.15406553226468,1.43407603414644,0.961078869798163,0,1.97880847156982,0,2.43729316954225,0,2.49843528380182,0,2.82928854768498,0,0,1.87066413159492,0,1.07013972156618,0,2.43956118661358,0.796968882581562,1.30340029874147,0.929302732550708,2.95013447157206,1.09678960865664,7.26939984678351
2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11610378782857,0,1.02239568179542,0,0,0,0,0,0,0,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0,0,0,1.88619236512332,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,225.827323769083,44.7035389938994,65.7133379349411,146.77961041781,41.3001051711532,72.899635414037,42.6335492493699,29.6498740900416,97.3991888769373,93.8252767210106,273.81526329999,141.885253039227,53.4245910218294,125.932102019688,546.501624589364,102.73571979456,233.265691656171,166.480449985151,249.464546358083,129.425909898691,115.634697262699,42.2590226465245,155.831973992067,372.091312114009,45.5028312731311,46.9888333113539,132.595987518028,189.974492157087,70.7173015614368,298.462049056815,152.938652790792,55.9289653317111,74.9641518442567,321.169750376675,22.756297423053,0,132.832477740053,146.930307085795,190.713893330206,811.246780697497,170.700409043661,397.762117181312,213.261497566217,146.847134330201,387.398941654055,191.555010160347,185.414307786726,274.85722702513,239.090664774469,469.875807696299,252.770343253793,171.107799351179,166.71202051581,274.419844216077
2585,0,0.876539980272536,0,0,1.0589770556706,0,0,0,1.82054558648481,0,1.99865155693423,0.663015201117883,2.81182058009628,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,1.77316352118316,1.85448933591648,1.1513605585278,0.942897354152491,0,1.07703276613234,0,0,1.6386211753912,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0.824063590163226,0,0.796968882581562,1.9551004481122,0,0,0,0
2587,0,0,0,0,0,1.79999099787746,0,0,0,0,0.999325778467116,3.31507600558942,1.87454705339752,0,1.09960085430456,0,1.11610378782857,0,0,0,1.68809777025838,0,1.08216648605602,0,2.16680148919672,0.886581760591582,0,0,0,0,0,0,0,0,0.989404235784912,0,0,0,0,5.01543604758885,0,0,0,0,0,0,0,0.813187062204528,1.59393776516312,0,0,0,1.09678960865664,0
2589,0,0,0,0,0,0,0,0,0,0.902166122317409,0,0,0,1.21088559634316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21864658477113,1.57144713460744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,1.07703276613234,0,0,0,0,0,1.21864658477113,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0,0,0,0,1.09678960865664,0
2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07013972156618,0,0,0,0,0,0,0,0
2595,0,0,0,0,0,0,0,0,0,1.80433224463482,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832811761267273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0.943096182561662,0,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
2599,2.709927885229,0.876539980272536,0,0,0,0.899995498938728,0.907096792539785,0,0,1.80433224463482,0,0,3.74909410679505,1.21088559634316,3.29880256291367,1.08142862941642,1.11610378782857,0,1.02239568179542,0,0.844048885129189,0,0,0,0,0,1.85448933591648,0,0,0,0,1.43407603414644,0,0.819310587695601,0.989404235784912,0,0,0.785723567303718,0,0,0,0,0,0,3.12418501333915,4.28055888626474,0,0.813187062204528,0.796968882581562,0.651700149370734,0,2.95013447157206,2.19357921731328,1.81734996169588
2603,0,0,2.08613771222035,0,0,0.899995498938728,0,0,0,2.70649836695223,0,0,4.68636763349381,2.42177119268632,0,1.08142862941642,0,1.90263371411602,0,0,0,0,1.08216648605602,0,0,0,0.927244667958238,0,0,1.05463621574846,1.07703276613234,0,0,0,0,1.12182576823647,0,0,0.832811761267273,0,1.88619236512332,0,0,0,0,0,0,0,0.796968882581562,0.651700149370734,0,1.47506723578603,0,0
2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961078869798163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,0,0,0,0,0,0,0,0,0,0,1.99865155693423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0.937273526698761,0,0,0,0,0,0,0,0,0,1.08216648605602,1.22802413238947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30340029874147,0,0,1.09678960865664,0
2613,0,0,0,0,0,0,0,0,0.910272793242405,0,0,0.663015201117883,0.937273526698761,0,0,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,1.1513605585278,0.942897354152491,3.16390864724539,0,0,0,1.6386211753912,0,0,0,0.785723567303718,0,0,0.943096182561662,0,1.22564079061044,0,0,0,0,0,0,0.651700149370734,0,0,0,0
2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,0,0,0,3.91412294447493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08216648605602,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,2.45128158122089,0.93533206579746,0,0,0,0,0,0,0,0,0,0
2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0,1.03070786942743,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0.989404235784912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,592.570897570074,1017.66291709641,1219.3474927928,921.775953423846,403.470258210497,971.995138853826,450.827105892273,645.140363821251,987.645980668009,1187.25061696971,4484.97409376042,978.610436849995,2561.56854846772,1945.89315332346,5167.02441437711,2017.94582249104,2029.07668627234,2057.69836181647,2606.08659289653,1816.75629080014,1511.69155326638,885.37805983816,3270.3071208613,1417.13984877744,1468.00800893078,1870.68751484824,3005.19996885265,1393.14627581863,1392.65939208323,4021.3278906489,3032.92426942867,1213.22832488789,1580.01366194818,2371.90415137876,656.964412561181,1322.6325807508,1817.00205789375,2850.60510217789,3160.5206340093,6263.02576442658,4070.40312393613,3934.83013720192,2823.87638156646,2868.66344580081,2666.49190888496,2542.65197844125,1957.97509022783,3787.82533574869,2287.30069300908,989.932526894145,1844.66592411316,2506.13923360046,3686.30987469497,3118.57253427013
2639,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,1.90263371411602,1.02239568179542,0.958710443694007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,0,1.75307996054507,0,0,1.0589770556706,1.79999099787746,0,0,0,0,0,0.663015201117883,1.87454705339752,0,2.19920170860911,0,0,0,0,0,0,1.03070786942743,0,0,0,0,0,1.1513605585278,0,1.05463621574846,0,0,0.961078869798163,0.819310587695601,0,0,0,1.57144713460744,0,0,0,0.972523513890737,0,0,0,1.07013972156618,0,3.25274824881811,0,1.30340029874147,0,4.42520170735808,0,0
2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,0,0,0,0,0,0,0,0,0.910272793242405,0.902166122317409,1.99865155693423,0,0,0,1.09960085430456,2.16285725883284,0,0,0,0.958710443694007,0.844048885129189,0,1.08216648605602,3.6840723971684,0,0,0,2.30272111705559,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0.972523513890737,2.45128158122089,0,0,0,0,0,0,1.30340029874147,0,0,1.09678960865664,0
2651,0,0.876539980272536,0,2.9355922083562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958710443694007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,0.903309295076332,0.876539980272536,4.1722754244407,0.978530736118733,0,4.49997749469364,0.907096792539785,0,2.73081837972721,8.11949510085668,0,5.96713681006095,3.74909410679505,1.21088559634316,0,0,0,4.75658428529004,4.08958272718169,0.958710443694007,5.06429331077513,1.03070786942743,0,0,0,0,0,5.75680279263899,0,0,0,0,0,2.4579317630868,0,0,0,0.785723567303718,2.49843528380182,0,0,0,1.22564079061044,1.87066413159492,1.56209250666957,0,1.64812718032645,0,0.796968882581562,0.651700149370734,0,0,2.19357921731328,3.63469992339175
2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,0,0,0,0,0,0,0,0,0,0.902166122317409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92215773959633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0.937273526698761,0,0,0,0,0.951316857058008,0,0.958710443694007,0,0,0,0,0,0.886581760591582,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50771802379443,0,0,0,0,0,0,0.824063590163226,0.813187062204528,0,1.30340029874147,3.71721093020283,0,0,0
2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958710443694007,0,1.03070786942743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,0,0,0,0,0,0,0.907096792539785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07013972156618,0,0,0.796968882581562,0,0,0,0,0
2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0,0,0.943096182561662,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,3.61323718030533,32.4319792700838,21.9044459783137,0.978530736118733,15.8846558350589,13.4999324840809,0,27.6050551872801,2.73081837972721,1.80433224463482,0,1.98904560335365,9.37273526698761,2.42177119268632,4.39840341721822,3.24428588824926,2.23220757565714,15.2210697129281,7.15676977256795,3.83484177477603,124.075186113991,6.18424721656456,2.16433297211204,22.1044343830104,21.6680148919672,14.1853081694653,0,3.45408167558339,0.942897354152491,0,0,1.43407603414644,0.961078869798163,7.3737952892604,4.94702117892456,0,17.0610521867958,14.1430242114669,2.49843528380182,0,29.2359816594115,0,1.22564079061044,3.74132826318984,0,0,1.64812718032645,0.813187062204528,1.59393776516312,3.9102008962244,0,1.47506723578603,2.19357921731328,6.36072486593557
2675,0.903309295076332,0.876539980272536,1.04306885611018,0,0,1.79999099787746,1.81419358507957,1.02240945138075,0,0,1.99865155693423,2.65206080447153,3.74909410679505,0,3.29880256291367,2.16285725883284,0,1.90263371411602,5.11197840897711,0,2.53214665538757,1.03070786942743,2.16433297211204,1.22802413238947,1.08340074459836,0,1.85448933591648,0,0,3.16390864724539,2.15406553226468,0,1.92215773959633,3.2772423507824,0,5.60912884118237,6.09323292385563,0.785723567303718,1.66562352253455,6.26929505948607,3.77238473024665,3.89009405556295,6.12820395305221,2.80599619739238,6.2483700266783,2.14027944313237,1.64812718032645,6.50549649763622,3.98484441290781,2.60680059748294,0.929302732550708,0,4.38715843462657,6.36072486593557
2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68809777025838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,4.51654647538166,5.25923988163522,3.12920656833053,5.8711844167124,7.41283938969417,8.09995949044855,4.53548396269892,3.06722835414224,7.28218234593924,6.31516285622187,26.9817960186121,3.31507600558942,4.68636763349381,9.68708477074527,6.59760512582734,1.08142862941642,4.46441515131428,1.90263371411602,5.11197840897711,0.958710443694007,1.68809777025838,1.03070786942743,0,2.45604826477893,1.08340074459836,0,1.85448933591648,2.30272111705559,0,3.16390864724539,2.15406553226468,5.73630413658576,3.84431547919265,3.2772423507824,0.989404235784912,0,2.43729316954225,5.50006497112603,1.66562352253455,3.76157703569164,0.943096182561662,0,2.45128158122089,7.48265652637968,15.6209250666957,0,0.824063590163226,10.5714318086589,3.18787553032625,1.30340029874147,2.78790819765212,8.85040341471617,69.0977453453684,5.45204988508763
2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,0,0,1.04306885611018,12.7208995695435,0,0,0,0,0,0.902166122317409,0,0,0,0,0,1.08142862941642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80599619739238,0,1.07013972156618,0,0,0,0,0,0,0,0
2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
