,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
1068,0,0,0,0,0,0.847982027743931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773345382611187,0,0,0,0,0,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43919899734656,0,0,0,0,0,0,0,0,0
1069,0,1.2012770908161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17990206462647,0,0,0,0,0,3.52589484399364,0,0,0,0,0,0,0,0,3.28464270191847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31455774182755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,0,0,0.629709505513173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63830312989872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25998500238967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43406726718788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,0,0,3.55199247333606,0,0,0,0.681430554555114,0,0,0,0,0,0,0.99318607518916,2.37934502780669,0,1.83978419210253,0,0.730069246678903,1.06220639710019,1.07039805293965,0,0,0,0,0,0.877538065882988,2.3808832954204,2.80107379834521,0,0,0,0.83497254277318,3.91136443748642,2.70958108255541,0,0,0,0,2.14052178493602,0,0,1.73863470147438,1.07729008080266,0,0,2.18976180127898,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,1.34393135008422,0,0,3.78743434764104,0,0,0,0,0,0.732885774561849,0,0,0.711700397216895,0.898716802346654,3.72271353851146,0,0,1.89305087014014,1.61301177737929,0,1.08402637963235,0,1.95409113077534,0,0,0,6.12649621935938,0.773345382611187,0,1.02598602510246,0,0.706271059654763,0,0,0,0,0,0,0,0,0,0.965815175217348,0,0,2.60647604951751,0,0,0,0,0,0,0,0,0,7.84484242592164,0,0.848572709042242,1.43919899734656,0,0,0,0,0,0,0,0,1.88400455633575
1075,0,0,1.18399749111202,0,0,0,0,2.26801055336104,0,0,0,0.920524950815731,0,0,1.18967251390334,0,0,0,0,0,0,0,0,0,0,0,0.877538065882988,0,0,0.826576481801377,0,0,0.83497254277318,0,0,0,0,0,1.33816023460939,0,0,0,0,0,2.63830312989872,0,0,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0.67196567504211,0,0,3.78743434764104,0,0,0,0,0,0,1.12102717800608,0,0,0,0.930678384627865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59341248350531,0.965815175217348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719599498673281,0,0,0,0,0,0,0,0,0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,1.23681601019869,0,4.08858332733068,0,0,0,0,0,0,0,0,0,0,0,0.730069246678903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31915156494936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973724651913981,0,0,0,0,0,0,0,0,0,1.20763613532906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78648476246834,0,0,0,1.44817385000745,0,0,0,0,0,1.14835312087633,0,0,1.25889877022008,0,2.19556532847297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979444933293467,0,0,0
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33557736660156,0,0,0,0,0,0,0,0,0,0.83497254277318,0,0.541916216511082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59512238890768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600691093524237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801788490410875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0,0,0,0,0.629709505513173,0,0,0,2.37934502780669,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07729008080266,0,0,0,0,0,0,0,0,0,0,0,0.59512238890768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15276275135871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35433611322129,0,1.12102717800608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977362352810643,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,2.04429166366534,0,0,0,0,0,0,0,0,0,0.919892096051267,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,0,0,0,2.16766486604433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56955740881419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977045565387671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0.681430554555114,0,0,0,0,0.920524950815731,0,0,0,0,0,0,0,0,0,0,0,0,0.672661974772707,0,0,1.1904416477102,0,0,0,0,0.83497254277318,0,0,0,0,0,2.67632046921878,0,0,0,1.73863470147438,1.07729008080266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731583947922689,0,0,0,0,0,0.732135398880221,0,0,0,0,0,0,0,0,0,0,0,2.41527227065813,0,0.806505888689647,0,0,0,0,0,0.84065607387509,0.826940104149862,1.22529924387188,0.773345382611187,0,1.02598602510246,0.78648476246834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917951566214907,0,0,0.848572709042242,0,0.927090575227633,0,0,0,0,0,0,0,0
1094,0.744255398286,0,2.36799498222404,0,0,0,0,1.13400527668052,0.892599809566946,0,0,2.76157485244719,0,0,7.13803508342006,0,0,0,0.730069246678903,0,3.21119415881895,0,0,2.29388488994658,0,0,0,3.5713249431306,0,4.13288240900688,0,0,1.66994508554636,0.977841109371605,0,0,0,1.76294742199682,0,1.07026089246801,0,0,0,0,15.8298187793923,0,0,0,0,0,0,0,1.86567052542377,0,2.25388786422968,0,0,0,0,0,0,1.57720712065771,5.04991246352139,0,0,0,0,0,0.732885774561849,1.12102717800608,0,0,5.39230081407992,9.30678384627865,0,1.20763613532906,2.83957630521021,0,0,0,1.95141741914142,0,1.43406726718788,0.84065607387509,0.826940104149862,0,0.773345382611187,0.82454870545837,1.02598602510246,0,0,1.9091149270391,0,0,0,0,0,0,4.88681506364799,3.44505936262898,0.965815175217348,0.822964555806904,0,0.86882534983917,0,0,0.789981813506122,0,0,0,0,0,0.917951566214907,0,0,0,0,0.927090575227633,0,1.01305612629705,0,0,2.9383347998804,0,0,0
1096,0,0,0,0,0,1.69596405548786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977841109371605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732885774561849,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29447439641247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49033453623683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31915156494936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88400455633575
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0,1.65274781843997,0.788603560328856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773345382611187,0,0,0,0,0,0,0,0,0,0,1.34651863342453,0,0,0,0,0,0,0,0,0,0,0,1.63380411616731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,0.744255398286,1.2012770908161,0,0,0,0,2.04429166366534,0,0.892599809566946,0,0.629709505513173,0,0,0,1.18967251390334,0,0,0,0.730069246678903,1.06220639710019,0,0,0,2.29388488994658,0.672661974772707,0,0,0,0,0.826576481801377,0,0,0,0.977841109371605,1.08383243302216,0,0,5.28884226599046,1.33816023460939,1.07026089246801,0,0.98986213702073,0,0,1.31915156494936,0,0,0,0,0,0.689877039680456,2.33957263421785,0,1.17540410780384,0,0,1.25876644045096,0.731583947922689,0,0,3.30549563687994,0,1.26247811588035,0.732135398880221,2.67280826602694,0.973724651913981,0,1.56955740881419,0,1.12102717800608,0,0.711700397216895,0.898716802346654,0.930678384627865,2.40426396794396,0,0.946525435070072,0.806505888689647,1.29447439641247,2.16805275926469,0,0.977045565387671,1.43406726718788,0,0.826940104149862,0,0,0.82454870545837,2.05197205020493,0.78648476246834,0.706271059654763,0,1.33972115995097,0,0,0,1.60357698082175,0.673259316712266,0.977363012729598,1.14835312087633,0,0,0,0,0,0,6.31985450804898,0,2.61743678425758,0,1.33450663550687,0,1.83590313242981,0,1.42492059887411,0,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,1.79743360469331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49033453623683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07026089246801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04222092230393,0,0,0,0,0
1111,3.72127699143,1.2012770908161,2.36799498222404,0,1.23681601019869,0,0,3.40201583004156,0,3.97017055703251,0,1.84104990163146,0,1.98637215037832,1.18967251390334,0.599276084323355,0,0.808157480143219,0,0,0,8.94200721742098,2.67115473320312,0,3.36330987386353,1.09899000354393,3.51015226353195,0,0,0,0,0,0.83497254277318,0,1.08383243302216,1.25539681453729,0,0,0,3.21078267740403,0,0.98986213702073,0,2.15458016160532,2.63830312989872,0,0,0,0,0,4.82913927776319,0,0,3.52621232341152,1.12694393211484,1.19024477781536,0,0,0,2.01589702512633,0,0.788603560328856,1.26247811588035,0.732135398880221,0,0,0,0,0.732885774561849,5.60513589003041,0,2.13510119165068,5.39230081407992,4.65339192313932,0,0,0.946525435070072,0.806505888689647,1.29447439641247,0,0,2.93113669616301,0,0,0,0,0,0,2.05197205020493,0,0,0,0,0,0,0,0.801788490410875,0.673259316712266,0,3.44505936262898,0,0,0,0,0,0,0.789981813506122,0,0,0.816902058083653,0,1.08396331776565,0,1.30747373765361,0,0,1.43919899734656,0,0,0,0,0,0,0,0,0
1112,12.652341770862,6.00638545408052,1.18399749111202,6.00723099625203,4.94726404079476,7.63183824969538,16.3543333093227,1.13400527668052,17.8519961913389,4.76420466843901,18.261575659882,12.8873493114202,11.5013442186377,10.9250468270808,9.51738011122675,13.7833499394372,9.19892096051267,8.0815748014322,4.38041548007342,9.55985757390168,11.7743785823362,4.47100360871049,5.34230946640624,5.73471222486644,3.36330987386353,1.09899000354393,5.26522839529793,2.3808832954204,2.80107379834521,5.78603537260964,5.19598421538591,14.1588247755176,2.50491762831954,10.7562522030877,11.3802405467327,10.0431745162984,5.82593271531873,5.28884226599046,8.02896140765635,17.1241742794881,7.83841561762194,3.95944854808292,8.6931735073719,5.38645040401329,1.31915156494936,5.76381375679357,10.9488090063949,10.3763966701841,1.29860056798844,7.95012990690051,5.51901631744365,2.33957263421785,11.1940231525426,10.5786369702346,9.0155514569187,26.7805075008456,5.03506576180385,13.9000950105311,7.44751423851478,10.7514508006738,9.09011300141984,4.73162136197314,6.31239057940174,8.05348938768243,4.45468044337823,9.73724651913981,13.8598350262864,21.1890250189916,3.66442887280924,3.36308153401824,5.47800160760922,13.522307547121,8.98716802346654,6.51474869239505,3.60639595191593,1.20763613532906,3.78610174028029,1.61301177737929,9.06132077488729,3.25207913889704,2.92712612871213,3.90818226155069,2.86813453437576,6.72524859100072,9.92328124979834,8.57709470710313,13.9202168870014,4.94729223275022,5.12993012551232,7.07836286221506,10.5940658948215,12.4092470257542,20.0958173992646,4.34452155002233,12.3131241447265,6.57278870913775,5.61251943287612,17.5047422345189,8.79626711456639,2.29670624175266,16.4188579786949,2.46889366742071,0,4.34412674919585,0,4.8055287481939,16.5896180836286,4.02281491570003,10.4697471370303,1.63380411616731,6.00527985978091,4.33585327106258,3.67180626485963,2.61494747530721,3.56230149718529,9.33429979946467,5.03719649071297,1.85418115045527,3.90944941124257,4.05222450518822,0,2.31645163698844,5.8766695997608,4.40592023591585,7.16354322819177,7.53601822534301
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06220639710019,0,1.49033453623683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48234238145487,1.29860056798844,0,0,0,0,0,3.38083179634451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02598602510246,0,0,0,0,0,0.947163395748195,0,0.801788490410875,0,0,0,0,0,0,0,0,0.600691093524237,0,0,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,2.977021593144,9.61021672652883,8.28798243778414,0.750903874531504,14.8417921223843,0.847982027743931,8.17716665466137,4.53602110672207,5.35559885740168,4.76420466843901,5.03767604410538,4.60262475407865,5.4123972793589,5.95911645113496,8.3277075973234,4.19493259026349,3.67956838420507,4.0407874007161,11.6811079468625,5.31103198550093,20.3375630058534,8.94200721742098,14.6913510326172,9.17553955978631,2.69064789909083,13.1878800425271,9.65291872471287,11.904416477102,11.2042951933809,4.13288240900688,6.49498026923239,9.43921651701173,5.84480779941226,4.88920554685803,9.75449189719948,8.78777770176106,9.70988785886455,5.28884226599046,1.33816023460939,7.49182624727606,7.83841561762194,11.8783456442488,1.73863470147438,9.69561072722392,9.23406095464553,1.15276275135871,6.56928540383694,0,2.59720113597688,3.97506495345025,0,2.33957263421785,5.5970115762713,10.5786369702346,6.76166359268903,1.19024477781536,3.77629932135289,4.38950368753613,1.48950284770296,8.06358810050532,7.43736518297987,3.15441424131542,6.31239057940174,10.9820309832033,6.23655262072953,0.973724651913981,7.55991001433803,2.35433611322129,5.86308619649479,1.12102717800608,1.56514331645978,7.82870436938584,4.49358401173327,11.1681406155344,1.20213198397198,15.6992697592778,3.78610174028029,8.87156477558612,2.58894879282494,6.50415827779407,5.85425225742426,7.81636452310137,4.30220180156363,4.20328036937545,9.09634114564848,3.67589773161563,6.1867630608895,4.12274352729185,5.12993012551232,3.9324238123417,0.706271059654763,5.72734478111731,0,2.89634770001489,1.89432679149639,2.6291154836551,6.414307923287,1.34651863342453,1.9547260254592,18.3736499340212,0.965815175217348,3.29185822322762,6.29449385110038,0.86882534983917,3.29334799270946,2.40276437409695,10.2697635755796,2.01140745785001,3.92615517638637,0.816902058083653,4.0035199065206,3.25188995329694,2.75385469864472,5.22989495061443,3.56230149718529,10.1828725085069,7.9155944854061,1.85418115045527,3.90944941124257,4.05222450518822,0,0,0,5.87456031455446,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599276084323355,0,0,0,0,0,0,0,0,0,1.09899000354393,0,0,0,0,1.29899605384648,0,1.66994508554636,0.977841109371605,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67196567504211,0,0,1.26247811588035,0,0,0,1.25998500238967,0.784778704407097,0,1.12102717800608,0.782571658229889,0,0.898716802346654,0,1.20213198397198,0,0,0,0,0,0.97570870957071,0,0,0,0,0,0.773345382611187,0,0,0.78648476246834,0,0,0,0,0,1.31455774182755,0.801788490410875,0.673259316712266,0,0,0,0,0,1.73765069967834,0,0,0,1.00570372892501,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,1.04222092230393,1.15822581849422,2.9383347998804,0.734320039319308,1.43270864563835,0
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541916216511082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12694393211484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,0,0,1.18399749111202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31455774182755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0.744255398286,0,1.18399749111202,0.750903874531504,0,0,0,0,0,0.794034111406501,0,0,0,0.99318607518916,0,0,0,0,0,0,1.07039805293965,0,0,0,0,0,0,0,0,0,2.59799210769296,0,0,1.95568221874321,0.541916216511082,1.25539681453729,0,0,0,1.07026089246801,0,0.98986213702073,0,0,0,0,0,0,0,0,0.689877039680456,0,0,2.35080821560768,1.12694393211484,0.59512238890768,0,0,0,0,0,0,0,0,1.78187217735129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826940104149862,0,0,2.47364611637511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25889877022008,0,1.09778266423649,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93208705843193,1.01305612629705,0,0,0,0,1.43270864563835,0
1119,0,0,0,0,0,0,0,0,0,0.794034111406501,0,0.920524950815731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898716802346654,0,0,0,0,0,0,0,0,0,0,0.84065607387509,0,0,0,0,0,0,0,0,1.33972115995097,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904416477102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0.782571658229889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25889877022008,0,0,0,0,0,0,0,0,0,0.917951566214907,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0,0,0,0.629709505513173,0,0,0,0,0,0,0,0,0,0,0,1.33557736660156,0,0,0,0,1.1904416477102,0,0,0,0,0,0,0,0,0,0,0,1.07026089246801,0,0,0,0,0,0,0,0,3.89580170396532,0,0,0,0,0,1.12694393211484,0,0,0,0,0.67196567504211,0,0,2.52495623176069,0,0,0,0,0,0,0,0,0,0,0,0,1.20763613532906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954557463519552,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01305612629705,0,0,0,0,0,0
1127,0,0,1.18399749111202,0,0,0,0,0,0,0,0,0,0,0.99318607518916,2.37934502780669,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0.826576481801377,0,0,0.83497254277318,0,0.541916216511082,0,0,0,0,0,0,0,0,0,1.31915156494936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67196567504211,1.65274781843997,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0.930678384627865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673259316712266,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
